IMPERIAL COLLEGE SUPERSONIC WIND TUNNEL -  NETSCANNER PRESSURE RESULTS FILE - UNIT 2 
Run time: 11:15:27 26-11-2020
Barometric pressure: 1.0199 BarA
Nozzle: Mach 2.0
Camera delay (ms): 0.0000
Missed Packets:  0
Pressure quoted in units of BarA
Time[s], PIV,Ch17(363.5mm),Ch18(383.5mm),Ch19(403.5mm),Ch20(423.5mm),Ch21(443.5mm),Ch22(463.5mm),Ch23(483.5mm),Ch24(503.5mm),Ch25(523.5mm),Ch26(543.5mm),Ch27(563.5mm),Ch28(583.5mm),Ch29(0.0mm),Ch30(0.0mm),Ch31(0.0mm),Ch32(0.0mm),Kulite
20.85000,0.00000,0.80688,0.82370,0.83858,0.85130,0.86489,0.86870,0.87748,0.88606,0.89327,0.89808,0.90245,0.90649,1.02001,1.01996,1.01975,1.01979,0.00000
20.86000,0.00000,0.81189,0.83843,0.84074,0.85454,0.87498,0.87200,0.87987,0.88899,0.89703,0.89885,0.90417,0.90722,1.01981,1.01991,1.01975,1.02000,0.00000
20.87000,0.00000,0.80926,0.83722,0.84117,0.85500,0.87640,0.87427,0.88130,0.88993,0.89968,0.89988,0.90462,0.90813,1.01986,1.01996,1.01996,1.02000,0.00000
20.88000,0.00000,0.82273,0.84116,0.85101,0.86467,0.87965,0.87804,0.88457,0.89506,0.90313,0.90461,0.90882,0.91218,1.01991,1.01996,1.01996,1.01995,0.00000
20.89000,0.00000,0.82431,0.83606,0.84905,0.86432,0.86878,0.87804,0.88503,0.89376,0.90170,0.90379,0.90837,0.91069,1.02001,1.02001,1.02006,1.01984,0.00000
20.90000,0.00000,0.82431,0.84301,0.84699,0.86361,0.87198,0.87949,0.88641,0.89616,0.90519,0.90517,0.90902,0.91237,1.01996,1.01996,1.01991,1.01989,0.00000
20.91000,0.00000,0.81706,0.83301,0.84953,0.85854,0.87529,0.88037,0.88682,0.89496,0.90291,0.90235,0.90705,0.90948,1.02001,1.02006,1.01991,1.01995,0.00000
20.92000,0.00000,0.81377,0.82775,0.84709,0.85520,0.86479,0.88078,0.88697,0.89391,0.90032,0.90075,0.90518,0.90910,1.02017,1.01996,1.02001,1.01989,0.00000
20.93000,0.00000,0.81139,0.82601,0.84693,0.85596,0.86095,0.87959,0.88626,0.89292,0.90021,0.90271,0.90634,0.90963,1.01996,1.01986,1.02001,1.01979,0.00000
20.94000,0.00000,0.81205,0.82991,0.84307,0.85292,0.87225,0.87742,0.88447,0.89098,0.89735,0.89921,0.90366,0.90649,1.01996,1.01991,1.01991,1.02005,0.00000
20.95000,0.00000,0.82162,0.84606,0.85148,0.86280,0.88338,0.88171,0.88758,0.89575,0.90265,0.90414,0.90720,0.91189,1.01991,1.01996,1.01996,1.02005,0.00000
20.96000,0.00000,0.82522,0.84285,0.85540,0.86244,0.87120,0.88347,0.88840,0.89643,0.90355,0.90599,0.90958,0.91208,1.01986,1.02006,1.02001,1.02005,0.00000
20.97000,0.00000,0.82937,0.84232,0.85455,0.86614,0.87456,0.88321,0.88947,0.89831,0.90466,0.90836,0.91191,0.91647,1.02001,1.02006,1.01991,1.01995,0.00000
20.98000,0.00000,0.82633,0.84074,0.85598,0.86604,0.87760,0.88362,0.89014,0.89805,0.90530,0.90877,0.91322,0.91599,1.02007,1.01991,1.02001,1.01984,0.00000
20.99000,0.00000,0.81975,0.84616,0.85355,0.86244,0.88375,0.88192,0.88856,0.89486,0.90117,0.90676,0.91095,0.91314,1.01996,1.02006,1.01991,1.01995,0.00000
21.00000,0.00000,0.82532,0.84648,0.85476,0.86239,0.88070,0.88378,0.88942,0.89554,0.90133,0.90712,0.91176,0.91314,1.02001,1.02001,1.01986,1.01995,0.00000
21.01000,0.00000,0.83114,0.85000,0.85582,0.86376,0.87907,0.88424,0.89024,0.89747,0.90291,0.90615,0.91054,0.91228,1.01986,1.01996,1.02001,1.01995,0.00000
21.02000,0.00000,0.82831,0.84632,0.85672,0.86574,0.88454,0.88579,0.89136,0.89899,0.90556,0.90974,0.91307,0.91570,1.02007,1.01996,1.01996,1.01989,0.00000
21.03000,0.00000,0.84275,0.86247,0.86286,0.87622,0.89809,0.88899,0.89402,0.90240,0.90779,0.91062,0.91373,0.91821,1.01991,1.01996,1.01996,1.01989,0.00000
21.04000,0.00000,0.84563,0.85911,0.86910,0.87860,0.88916,0.89364,0.89729,0.90575,0.91261,0.91467,0.91773,0.91965,1.01986,1.01991,1.01996,1.02005,0.00000
21.05000,0.00000,0.84087,0.85648,0.86407,0.87678,0.89063,0.89168,0.89673,0.90470,0.90991,0.91432,0.91874,0.92004,1.01996,1.01996,1.01975,1.02000,0.00000
21.06000,0.00000,0.84726,0.86474,0.87026,0.88088,0.88953,0.89359,0.89821,0.90601,0.91102,0.91473,0.91874,0.91984,1.02001,1.02001,1.02001,1.02000,0.00000
21.07000,0.00000,0.83925,0.85311,0.86598,0.87673,0.88396,0.89400,0.89872,0.90591,0.91128,0.91247,0.91732,0.91898,1.02007,1.01991,1.02006,1.01995,0.00000
21.08000,0.00000,0.83879,0.85427,0.86614,0.87267,0.88979,0.89343,0.89856,0.90502,0.91091,0.91154,0.91606,0.91729,1.01991,1.01981,1.02006,1.01984,0.00000
21.09000,0.00000,0.83773,0.85279,0.86143,0.87369,0.89956,0.89318,0.89785,0.90392,0.90948,0.90892,0.91383,0.91498,1.02007,1.01991,1.01996,1.01989,0.00000
21.10000,0.00000,0.84189,0.85858,0.86598,0.87713,0.88575,0.89493,0.89851,0.90575,0.91203,0.91128,0.91494,0.91613,1.01996,1.01996,1.02001,1.02000,0.00000
21.11000,0.00000,0.83702,0.85363,0.86793,0.87789,0.88701,0.89498,0.89872,0.90481,0.91128,0.91432,0.91768,0.91927,1.01996,1.01996,1.01991,1.01984,0.00000
21.12000,0.00000,0.84878,0.86810,0.87180,0.88473,0.89557,0.89658,0.90066,0.90790,0.91250,0.91570,0.91849,0.92124,1.01996,1.02006,1.01996,1.01995,0.00000
21.13000,0.00000,0.84913,0.86311,0.87508,0.88245,0.89415,0.89782,0.90204,0.90821,0.91399,0.91622,0.91924,0.92254,1.01996,1.01991,1.01996,1.02005,0.00000
21.14000,0.00000,0.85055,0.86679,0.87349,0.88513,0.90088,0.89746,0.90127,0.90695,0.91166,0.91616,0.91924,0.92119,1.01991,1.01996,1.01996,1.02005,0.00000
21.15000,0.00000,0.86094,0.87489,0.87714,0.88954,0.89825,0.89896,0.90362,0.91020,0.91362,0.91750,0.92076,0.92385,1.01986,1.01986,1.02001,1.02000,0.00000
21.16000,0.00000,0.85526,0.87474,0.88037,0.88605,0.89562,0.89937,0.90290,0.90737,0.91256,0.91678,0.92031,0.92211,1.01986,1.01996,1.02001,1.01995,0.00000
21.17000,0.00000,0.85450,0.86932,0.87677,0.88473,0.89499,0.89896,0.90306,0.90748,0.91224,0.91668,0.92000,0.92168,1.01986,1.02001,1.01996,1.01989,0.00000
21.18000,0.00000,0.84548,0.86832,0.87386,0.88144,0.89063,0.89813,0.90224,0.90648,0.91081,0.91457,0.91818,0.91960,1.01991,1.01996,1.02001,1.01989,0.00000
21.19000,0.00000,0.85318,0.86558,0.87619,0.88655,0.89310,0.89844,0.90275,0.90832,0.91325,0.91560,0.91909,0.92192,1.01996,1.01991,1.02006,1.01984,0.00000
21.20000,0.00000,0.85739,0.86826,0.87910,0.89015,0.89420,0.89963,0.90449,0.91130,0.91658,0.91858,0.92183,0.92428,1.01986,1.01996,1.02001,1.02005,0.00000
21.21000,0.00000,0.85759,0.86784,0.87873,0.88696,0.89956,0.89974,0.90485,0.91120,0.91626,0.91884,0.92213,0.92375,1.01986,1.01996,1.01991,1.01995,0.00000
21.22000,0.00000,0.85876,0.87300,0.88169,0.89030,0.89499,0.90077,0.90531,0.91067,0.91658,0.91868,0.92279,0.92375,1.02007,1.01991,1.02001,1.02000,0.00000
21.23000,0.00000,0.87482,0.88626,0.88397,0.89871,0.90424,0.90273,0.90719,0.91371,0.91807,0.91997,0.92299,0.92549,1.02001,1.01991,1.01991,1.02000,0.00000
21.24000,0.00000,0.87726,0.88768,0.88984,0.90150,0.90939,0.90547,0.90873,0.91455,0.92019,0.92274,0.92562,0.92765,1.01986,1.02016,1.02006,1.02005,0.00000
21.25000,0.00000,0.87001,0.89331,0.89053,0.90134,0.90808,0.90624,0.90944,0.91555,0.92177,0.92438,0.92653,0.92790,1.01991,1.01986,1.01996,1.01995,0.00000
21.26000,0.00000,0.88106,0.88947,0.89603,0.90489,0.90886,0.90919,0.91235,0.91984,0.92495,0.92690,0.92916,0.93137,1.01996,1.02001,1.01996,1.02000,0.00000
21.27000,0.00000,0.87969,0.89316,0.90058,0.90231,0.90361,0.91048,0.91337,0.91932,0.92474,0.92459,0.92754,0.92799,1.01996,1.02001,1.02006,1.01979,0.00000
21.28000,0.00000,0.87173,0.88000,0.89539,0.90307,0.89867,0.90909,0.91210,0.91659,0.92109,0.92521,0.92754,0.92862,1.01986,1.01996,1.01991,1.01995,0.00000
21.29000,0.00000,0.87031,0.87547,0.88873,0.89947,0.89830,0.90604,0.91072,0.91429,0.91727,0.92140,0.92436,0.92539,1.02007,1.01996,1.02001,1.02000,0.00000
21.30000,0.00000,0.86864,0.88721,0.89026,0.90003,0.90949,0.90697,0.91108,0.91481,0.91823,0.92125,0.92370,0.92539,1.01996,1.01996,1.02006,1.01995,0.00000
21.31000,0.00000,0.87290,0.88058,0.89301,0.90337,0.89925,0.90971,0.91337,0.91706,0.91997,0.92253,0.92471,0.92611,1.01996,1.02001,1.01996,1.01989,0.00000
21.32000,0.00000,0.87001,0.88842,0.89169,0.90140,0.91033,0.91012,0.91368,0.91879,0.92215,0.92331,0.92511,0.92712,1.02001,1.02001,1.01996,1.02000,0.00000
21.33000,0.00000,0.86590,0.88489,0.89397,0.89927,0.90755,0.91157,0.91450,0.91858,0.92331,0.92279,0.92582,0.92650,1.01996,1.02001,1.02011,1.01989,0.00000
21.34000,0.00000,0.87041,0.88637,0.89365,0.90261,0.90744,0.91250,0.91562,0.92036,0.92384,0.92212,0.92476,0.92558,1.01996,1.01986,1.01991,1.02011,0.00000
21.35000,0.00000,0.86808,0.88479,0.89375,0.89922,0.90786,0.91203,0.91542,0.91968,0.92411,0.92053,0.92395,0.92495,1.02001,1.02006,1.02001,1.01989,0.00000
21.36000,0.00000,0.87944,0.89031,0.89312,0.90428,0.91018,0.91281,0.91629,0.92073,0.92395,0.92341,0.92592,0.92823,1.02001,1.02001,1.01991,1.02000,0.00000
21.37000,0.00000,0.87893,0.89163,0.89460,0.90514,0.91428,0.91358,0.91659,0.92078,0.92442,0.92402,0.92663,0.92780,1.01981,1.01996,1.01991,1.02000,0.00000
21.38000,0.00000,0.87417,0.88900,0.89407,0.90590,0.90934,0.91368,0.91710,0.92115,0.92527,0.92428,0.92638,0.92833,1.02007,1.01996,1.02001,1.01995,0.00000
21.39000,0.00000,0.88035,0.89674,0.89926,0.90449,0.91312,0.91477,0.91761,0.92152,0.92638,0.92603,0.92815,0.92915,1.02001,1.01986,1.02006,1.01995,0.00000
21.40000,0.00000,0.89028,0.89953,0.89899,0.90798,0.91449,0.91441,0.91802,0.92277,0.92570,0.92670,0.92901,0.93098,1.01991,1.01996,1.02001,1.02005,0.00000
21.41000,0.00000,0.88699,0.89716,0.90233,0.90606,0.91785,0.91694,0.91971,0.92424,0.92840,0.92644,0.92926,0.93069,1.01996,1.01986,1.01996,1.01995,0.00000
21.42000,0.00000,0.89196,0.90511,0.90312,0.91143,0.91748,0.91725,0.92027,0.92440,0.92702,0.92664,0.92906,0.93060,1.01991,1.01986,1.02006,1.01984,0.00000
21.43000,0.00000,0.90524,0.91621,0.91016,0.91979,0.92825,0.92045,0.92282,0.92744,0.93020,0.93137,0.93362,0.93556,1.01991,1.02001,1.02006,1.01989,0.00000
21.44000,0.00000,0.89667,0.90400,0.91074,0.91791,0.91654,0.92076,0.92247,0.92560,0.92940,0.92988,0.93301,0.93334,1.01991,1.01996,1.01996,1.02000,0.00000
21.45000,0.00000,0.89566,0.90305,0.90979,0.91533,0.91827,0.92081,0.92288,0.92602,0.92935,0.92957,0.93250,0.93334,1.01991,1.01996,1.02006,1.01984,0.00000
21.46000,0.00000,0.89728,0.90732,0.91090,0.91371,0.91853,0.92061,0.92333,0.92681,0.92946,0.92891,0.93179,0.93219,1.01996,1.02001,1.02001,1.01995,0.00000
21.47000,0.00000,0.89145,0.89326,0.90910,0.91239,0.91638,0.92107,0.92277,0.92571,0.92903,0.92865,0.93078,0.93146,1.02001,1.01991,1.02001,1.02000,0.00000
21.48000,0.00000,0.90047,0.90779,0.90963,0.91462,0.92500,0.92309,0.92466,0.92906,0.93221,0.93127,0.93321,0.93542,1.01986,1.02001,1.01986,1.01995,0.00000
21.49000,0.00000,0.89545,0.90753,0.91080,0.91462,0.92063,0.92283,0.92466,0.92801,0.93015,0.93173,0.93437,0.93604,1.02001,1.01991,1.01981,1.01995,0.00000
21.50000,0.00000,0.89241,0.90026,0.91080,0.91472,0.91291,0.92278,0.92431,0.92707,0.93036,0.93014,0.93281,0.93281,1.02001,1.01991,1.01996,1.01989,0.00000
21.51000,0.00000,0.88456,0.89458,0.90550,0.90899,0.91669,0.92128,0.92349,0.92560,0.92824,0.92973,0.93276,0.93339,1.01996,1.01996,1.01996,1.01989,0.00000
21.52000,0.00000,0.88481,0.89563,0.90508,0.91133,0.91291,0.92076,0.92333,0.92566,0.92845,0.92808,0.93154,0.93146,1.01991,1.02006,1.01986,1.01979,0.00000
21.53000,0.00000,0.88795,0.90153,0.90466,0.91229,0.92331,0.92056,0.92339,0.92676,0.93020,0.93034,0.93296,0.93440,1.02001,1.02001,1.02001,1.01984,0.00000
21.54000,0.00000,0.89424,0.90605,0.91000,0.91695,0.91964,0.92211,0.92441,0.92791,0.93158,0.93199,0.93458,0.93609,1.01996,1.02011,1.01991,1.01984,0.00000
21.55000,0.00000,0.88795,0.90500,0.90841,0.91462,0.91727,0.92149,0.92395,0.92691,0.93073,0.93147,0.93387,0.93426,1.01986,1.01996,1.01991,1.01995,0.00000
21.56000,0.00000,0.89160,0.90274,0.90783,0.91300,0.91711,0.92107,0.92420,0.92686,0.92978,0.93101,0.93296,0.93358,1.01996,1.01991,1.02016,1.02000,0.00000
21.57000,0.00000,0.89454,0.90732,0.90783,0.91315,0.92058,0.92159,0.92466,0.92765,0.93041,0.92870,0.93124,0.93190,1.01981,1.01986,1.01986,1.01995,0.00000
21.58000,0.00000,0.89718,0.90969,0.91185,0.91583,0.92100,0.92397,0.92579,0.92948,0.93253,0.92978,0.93169,0.93368,1.01986,1.01991,1.01996,1.01989,0.00000
21.59000,0.00000,0.90311,0.92180,0.91312,0.91842,0.93136,0.92422,0.92691,0.93100,0.93258,0.93040,0.93230,0.93445,1.01991,1.01976,1.02006,1.01974,0.00000
21.60000,0.00000,0.90448,0.92306,0.92059,0.92283,0.92904,0.92738,0.92885,0.93283,0.93576,0.93425,0.93589,0.93792,1.01986,1.01991,1.01986,1.01989,0.00000
21.61000,0.00000,0.89748,0.90411,0.91741,0.91893,0.91948,0.92712,0.92844,0.93200,0.93518,0.93271,0.93483,0.93648,1.01975,1.02006,1.01991,1.01984,0.00000
21.62000,0.00000,0.90002,0.91137,0.91392,0.91594,0.92358,0.92500,0.92681,0.92943,0.93163,0.93004,0.93270,0.93450,1.01986,1.01996,1.01981,1.01979,0.00000
21.63000,0.00000,0.91011,0.91516,0.91672,0.92055,0.92500,0.92660,0.92824,0.93142,0.93380,0.93209,0.93417,0.93599,1.01986,1.02001,1.01981,1.02000,0.00000
21.64000,0.00000,0.90813,0.91511,0.91746,0.92060,0.92169,0.92562,0.92752,0.93016,0.93237,0.93214,0.93478,0.93633,1.01996,1.01981,1.02001,1.01968,0.00000
21.65000,0.00000,0.90397,0.91058,0.91572,0.92004,0.92726,0.92536,0.92773,0.93090,0.93295,0.93420,0.93574,0.93677,1.01996,1.01986,1.01986,1.01989,0.00000
21.66000,0.00000,0.90291,0.90874,0.91720,0.91948,0.92268,0.92608,0.92803,0.93137,0.93417,0.93471,0.93650,0.93696,1.02001,1.02001,1.01996,1.01989,0.00000
21.67000,0.00000,0.90691,0.91527,0.91826,0.92146,0.92547,0.92541,0.92839,0.93142,0.93348,0.93399,0.93559,0.93614,1.01986,1.02001,1.01986,1.02005,0.00000
21.68000,0.00000,0.90706,0.92569,0.91773,0.92156,0.92931,0.92598,0.92870,0.93184,0.93306,0.93404,0.93579,0.93725,1.01996,1.02001,1.01991,1.01979,0.00000
21.69000,0.00000,0.90615,0.91342,0.92069,0.92029,0.92494,0.92774,0.92977,0.93283,0.93529,0.93456,0.93635,0.93653,1.01991,1.01981,1.01996,1.01984,0.00000
21.70000,0.00000,0.91016,0.92248,0.92143,0.92546,0.93209,0.92784,0.92987,0.93252,0.93603,0.93569,0.93721,0.93850,1.01991,1.01996,1.01981,1.01989,0.00000
21.71000,0.00000,0.91188,0.92169,0.92053,0.92349,0.92973,0.92841,0.93003,0.93226,0.93486,0.93553,0.93766,0.93865,1.01996,1.01991,1.01981,1.01984,0.00000
21.72000,0.00000,0.92025,0.92775,0.92551,0.92865,0.93146,0.92975,0.93120,0.93451,0.93682,0.93723,0.93888,0.94019,1.01996,1.01991,1.01991,1.01989,0.00000
21.73000,0.00000,0.91629,0.92106,0.92689,0.92962,0.93383,0.93089,0.93197,0.93493,0.93661,0.93779,0.93969,0.94101,1.01986,1.01991,1.02001,1.01984,0.00000
21.74000,0.00000,0.91437,0.91643,0.92408,0.93002,0.92952,0.93166,0.93304,0.93582,0.93847,0.94021,0.94181,0.94270,1.01991,1.01991,1.01986,1.01995,0.00000
21.75000,0.00000,0.90990,0.92743,0.92530,0.93012,0.92994,0.93166,0.93248,0.93425,0.93794,0.93898,0.94095,0.94086,1.01991,1.01996,1.01986,1.01984,0.00000
21.76000,0.00000,0.90458,0.91706,0.92085,0.92364,0.92053,0.92898,0.93033,0.93126,0.93460,0.93718,0.93868,0.93927,1.01991,1.01986,1.01981,1.02000,0.00000
21.77000,0.00000,0.91188,0.92232,0.92429,0.92546,0.92678,0.92913,0.93105,0.93346,0.93576,0.93713,0.93873,0.93990,1.01991,1.01991,1.01991,1.01989,0.00000
21.78000,0.00000,0.90701,0.91427,0.92249,0.92506,0.92237,0.92846,0.93049,0.93163,0.93529,0.93528,0.93726,0.93826,1.01996,1.01986,1.01991,1.01995,0.00000
21.79000,0.00000,0.91644,0.92553,0.92487,0.92947,0.93477,0.93022,0.93217,0.93535,0.93820,0.93898,0.94014,0.94226,1.01996,1.02001,1.01996,1.01984,0.00000
21.80000,0.00000,0.92293,0.93343,0.93059,0.93256,0.93992,0.93244,0.93350,0.93692,0.93926,0.93934,0.94126,0.94226,1.01986,1.01986,1.01981,1.01995,0.00000
21.81000,0.00000,0.92172,0.93570,0.93117,0.93469,0.93961,0.93332,0.93457,0.93734,0.93990,0.93969,0.94171,0.94193,1.01991,1.01996,1.01986,1.01984,0.00000
21.82000,0.00000,0.92415,0.92801,0.93186,0.93337,0.92983,0.93451,0.93549,0.93807,0.94074,0.93995,0.94186,0.94207,1.01975,1.01996,1.02001,1.01989,0.00000
21.83000,0.00000,0.91913,0.92659,0.92826,0.93068,0.93046,0.93358,0.93508,0.93734,0.93942,0.93841,0.94004,0.94062,1.01991,1.02006,1.01986,1.01984,0.00000
21.84000,0.00000,0.92613,0.92954,0.92906,0.93281,0.93535,0.93420,0.93565,0.93781,0.94006,0.93928,0.94080,0.94139,1.01996,1.01991,1.01975,1.01984,0.00000
21.85000,0.00000,0.92446,0.93133,0.93234,0.93443,0.93509,0.93528,0.93677,0.93881,0.94069,0.94036,0.94232,0.94308,1.01975,1.01996,1.01981,1.01989,0.00000
21.86000,0.00000,0.92223,0.92869,0.93213,0.93458,0.93845,0.93559,0.93636,0.93834,0.94016,0.94124,0.94288,0.94419,1.01996,1.01991,1.01996,1.01995,0.00000
21.87000,0.00000,0.93024,0.93191,0.93308,0.93519,0.93356,0.93647,0.93749,0.93938,0.94149,0.94201,0.94374,0.94414,1.01991,1.01981,1.01991,1.01995,0.00000
21.88000,0.00000,0.92172,0.92785,0.92964,0.92941,0.93619,0.93476,0.93611,0.93708,0.93910,0.94011,0.94161,0.94178,1.01991,1.01981,1.01996,1.01995,0.00000
21.89000,0.00000,0.93003,0.93070,0.93387,0.93418,0.93750,0.93642,0.93759,0.93970,0.94133,0.94139,0.94222,0.94342,1.01991,1.01991,1.02001,1.01979,0.00000
21.90000,0.00000,0.92902,0.92875,0.93467,0.93697,0.93314,0.93771,0.93876,0.94043,0.94217,0.94093,0.94252,0.94294,1.01986,1.01996,1.02001,1.01979,0.00000
21.91000,0.00000,0.92161,0.92764,0.93382,0.93469,0.94076,0.93838,0.93943,0.94179,0.94350,0.94273,0.94369,0.94429,1.01986,1.01991,1.02006,1.01995,0.00000
21.92000,0.00000,0.92491,0.92985,0.93313,0.93631,0.93724,0.93849,0.93943,0.94132,0.94350,0.94252,0.94440,0.94429,1.01991,1.01986,1.01986,1.01995,0.00000
21.93000,0.00000,0.92172,0.92791,0.93234,0.93443,0.93230,0.93807,0.93897,0.94075,0.94286,0.94196,0.94353,0.94405,1.01986,1.01991,1.02001,1.01995,0.00000
21.94000,0.00000,0.92309,0.92938,0.93287,0.93555,0.93561,0.93838,0.93943,0.94127,0.94350,0.94283,0.94404,0.94506,1.01986,1.02001,1.01996,1.01984,0.00000
21.95000,0.00000,0.92927,0.93860,0.93493,0.93819,0.94413,0.93895,0.94050,0.94263,0.94413,0.94427,0.94591,0.94689,1.01986,1.01996,1.01996,1.01995,0.00000
21.96000,0.00000,0.92907,0.93944,0.93816,0.93798,0.94392,0.94035,0.94106,0.94263,0.94503,0.94375,0.94566,0.94530,1.01986,1.02001,1.01986,1.01995,0.00000
21.97000,0.00000,0.93450,0.93933,0.93811,0.94097,0.93919,0.94045,0.94127,0.94358,0.94493,0.94530,0.94637,0.94733,1.01986,1.01986,1.02001,1.01979,0.00000
21.98000,0.00000,0.93597,0.93544,0.93964,0.94036,0.93966,0.94133,0.94203,0.94399,0.94525,0.94488,0.94612,0.94684,1.01986,1.01991,1.02001,1.01989,0.00000
21.99000,0.00000,0.93810,0.94260,0.93679,0.93996,0.94670,0.94122,0.94208,0.94384,0.94493,0.94524,0.94617,0.94800,1.01996,1.01996,1.02001,1.01989,0.00000
22.00000,0.00000,0.94155,0.94844,0.94483,0.94508,0.94828,0.94407,0.94428,0.94677,0.94896,0.94812,0.94920,0.94993,1.01991,1.01991,1.01996,1.01989,0.00000
22.01000,0.00000,0.93972,0.94312,0.94361,0.94452,0.94402,0.94402,0.94443,0.94620,0.94811,0.94807,0.94900,0.94930,1.01996,1.01981,1.01986,1.01984,0.00000
22.02000,0.00000,0.93926,0.94123,0.94430,0.94513,0.94502,0.94489,0.94515,0.94730,0.94927,0.94843,0.94966,0.95027,1.01996,1.02006,1.02001,1.02000,0.00000
22.03000,0.00000,0.93521,0.94254,0.94113,0.94574,0.94355,0.94391,0.94510,0.94677,0.94763,0.94797,0.94890,0.94954,1.01980,1.01981,1.01991,1.01979,0.00000
22.04000,0.00000,0.93460,0.93728,0.94171,0.94310,0.93945,0.94422,0.94484,0.94614,0.94753,0.94740,0.94829,0.94897,1.01986,1.01991,1.01991,1.01995,0.00000
22.05000,0.00000,0.93409,0.93917,0.94113,0.94325,0.94255,0.94381,0.94459,0.94593,0.94726,0.94781,0.94855,0.94868,1.01991,1.01986,1.01986,1.01995,0.00000
22.06000,0.00000,0.93505,0.93854,0.94033,0.94300,0.94507,0.94334,0.94438,0.94551,0.94625,0.94653,0.94748,0.94800,1.01980,1.01996,1.01975,1.01995,0.00000
22.07000,0.00000,0.93845,0.94139,0.94054,0.94265,0.94250,0.94381,0.94484,0.94635,0.94731,0.94689,0.94784,0.94815,1.02001,1.01986,1.01991,1.01984,0.00000
22.08000,0.00000,0.93896,0.94228,0.94399,0.94462,0.94760,0.94531,0.94627,0.94792,0.94970,0.94858,0.94966,0.95099,1.01996,1.01986,1.01996,1.01984,0.00000
22.09000,0.00000,0.94078,0.94455,0.94293,0.94569,0.94318,0.94531,0.94607,0.94751,0.94853,0.94838,0.94966,0.94993,1.01996,1.01986,1.01996,1.01984,0.00000
22.10000,0.00000,0.94013,0.94586,0.94552,0.94442,0.94644,0.94608,0.94617,0.94730,0.94917,0.94843,0.94956,0.94969,1.01986,1.01996,1.01991,1.01989,0.00000
22.11000,0.00000,0.93982,0.94628,0.94462,0.94411,0.94733,0.94546,0.94546,0.94630,0.94763,0.94771,0.94895,0.94925,1.01970,1.01996,1.01981,1.02000,0.00000
22.12000,0.00000,0.94231,0.94223,0.94531,0.94716,0.94633,0.94619,0.94673,0.94819,0.94901,0.94879,0.94986,0.95070,1.01991,1.01991,1.01991,1.01979,0.00000
22.13000,0.00000,0.94185,0.94618,0.94732,0.94695,0.94959,0.94706,0.94745,0.94897,0.95071,0.95002,0.95118,0.95195,1.01980,1.01991,1.01981,1.01995,0.00000
22.14000,0.00000,0.94423,0.94649,0.94610,0.94700,0.95038,0.94753,0.94791,0.94903,0.95060,0.94992,0.95097,0.95152,1.01980,1.01996,1.01991,1.01984,0.00000
22.15000,0.00000,0.94525,0.95023,0.94833,0.95030,0.95080,0.94846,0.94898,0.95086,0.95208,0.95136,0.95249,0.95311,1.01996,1.01981,1.01996,1.01984,0.00000
22.16000,0.00000,0.94525,0.94934,0.94774,0.94939,0.95007,0.94872,0.94888,0.95049,0.95166,0.95105,0.95249,0.95258,1.01986,1.01996,1.01991,1.01984,0.00000
22.17000,0.00000,0.94677,0.94813,0.94785,0.95050,0.94875,0.94898,0.94939,0.95039,0.95192,0.95146,0.95234,0.95287,1.01991,1.01986,1.01981,1.01995,0.00000
22.18000,0.00000,0.94596,0.94507,0.94854,0.95136,0.94870,0.94908,0.94970,0.95096,0.95219,0.95172,0.95275,0.95331,1.01991,1.01986,1.01991,1.01984,0.00000
22.19000,0.00000,0.94327,0.94850,0.94827,0.95141,0.94959,0.94949,0.95021,0.95175,0.95298,0.95383,0.95457,0.95528,1.01980,1.01996,1.01991,1.01979,0.00000
22.20000,0.00000,0.94560,0.94839,0.94833,0.94994,0.95359,0.94944,0.95000,0.95117,0.95251,0.95244,0.95371,0.95364,1.01996,1.01986,1.02001,1.01989,0.00000
22.21000,0.00000,0.95088,0.95329,0.95134,0.95369,0.95085,0.95156,0.95184,0.95358,0.95505,0.95490,0.95594,0.95596,1.01986,1.01996,1.01991,1.01995,0.00000
22.22000,0.00000,0.94844,0.95060,0.94939,0.95324,0.95390,0.95053,0.95154,0.95248,0.95336,0.95372,0.95502,0.95523,1.01986,1.01996,1.01986,1.02000,0.00000
22.23000,0.00000,0.94870,0.95008,0.95187,0.95349,0.95201,0.95187,0.95200,0.95322,0.95516,0.95552,0.95634,0.95629,1.01975,1.01991,1.01991,1.01989,0.00000
22.24000,0.00000,0.94763,0.95250,0.94933,0.95197,0.95375,0.95053,0.95103,0.95185,0.95272,0.95341,0.95467,0.95509,1.02006,1.01981,1.01991,1.01984,0.00000
22.25000,0.00000,0.95686,0.95366,0.95389,0.95440,0.95354,0.95290,0.95327,0.95479,0.95638,0.95578,0.95644,0.95634,1.01980,1.01996,1.01981,1.01995,0.00000
22.26000,0.00000,0.95093,0.95697,0.95288,0.95456,0.95895,0.95218,0.95251,0.95390,0.95479,0.95475,0.95573,0.95692,1.01996,1.01986,1.02001,1.01995,0.00000
22.27000,0.00000,0.95413,0.95503,0.95473,0.95522,0.95085,0.95316,0.95307,0.95416,0.95548,0.95552,0.95659,0.95591,1.01986,1.02001,1.01986,1.02000,0.00000
