IMPERIAL COLLEGE SUPERSONIC WIND TUNNEL -  NETSCANNER PRESSURE RESULTS FILE - UNIT 1 
Run time: 11:15:27 26-11-2020
Barometric pressure: 1.0199 BarA
Nozzle: Mach 2.0
Camera delay (ms): 0.0000
Missed Packets:  0
Pressure quoted in units of BarA
Time[s] ,Ch1(33.0mm),Ch2(53.0mm),Ch3(73.0mm),Ch4(93.0mm),Ch5(113.0mm),Ch6(133.0mm),Ch7(153.0mm),Ch8(173.0mm),Ch9(193.0mm),Ch10(0.0mm),Ch11(213.0mm),Ch12(233.0mm),Ch13(253.0mm),Ch14(273.0mm),Ch15(0.0mm),Ch16(0.0mm)
7.96000,0.96870,0.95556,0.94982,0.95376,0.96273,0.97267,0.98132,0.98690,0.99246,1.00692,0.99523,0.99863,1.00047,1.00263,1.01969,1.03588
7.97000,0.97142,0.95791,0.95143,0.95402,0.96319,0.97277,0.98155,0.98743,0.99387,1.00686,0.99700,1.00003,1.00152,1.00368,1.01980,1.03740
7.98000,0.96768,0.95572,0.95030,0.95408,0.96268,0.97257,0.98172,0.98811,0.99355,1.00697,0.99658,0.99993,1.00152,1.00373,1.02001,1.03770
7.99000,0.96752,0.95487,0.94879,0.95339,0.96073,0.97033,0.97815,0.98456,0.99293,1.00713,0.99570,0.99920,0.99911,1.00326,1.02001,1.03679
8.00000,0.96362,0.95194,0.94594,0.95206,0.95868,0.96895,0.97696,0.98283,0.99011,1.00692,0.99283,0.99666,0.99712,1.00106,1.01985,1.03588
8.01000,0.97127,0.95802,0.95311,0.95360,0.96493,0.97481,0.98388,0.98931,0.99136,1.00718,0.99596,0.99853,1.00194,1.00169,1.01985,1.03497
8.02000,0.97445,0.96228,0.95844,0.95519,0.97067,0.97914,0.98705,0.99139,0.99361,1.00692,0.99987,1.00132,1.00561,1.00383,1.01980,1.03740
8.03000,0.97071,0.95791,0.95230,0.95503,0.96595,0.97573,0.98405,0.99014,0.99408,1.00707,0.99804,1.00018,1.00335,1.00363,1.01974,1.03740
8.04000,0.96778,0.95530,0.94949,0.95434,0.96309,0.97293,0.98070,0.98612,0.99340,1.00728,0.99643,0.99915,1.00084,1.00336,1.01985,1.03801
8.05000,0.97194,0.95924,0.95413,0.95519,0.96667,0.97578,0.98427,0.99124,0.99397,1.00713,0.99877,1.00101,1.00435,1.00425,1.01980,1.03649
8.06000,0.96716,0.95492,0.94917,0.95381,0.96145,0.97196,0.98036,0.98612,0.99376,1.00692,0.99611,0.99956,1.00036,1.00368,1.01985,1.03770
8.07000,0.96372,0.95188,0.94615,0.95259,0.95838,0.96803,0.97588,0.98325,0.99095,1.00692,0.99330,0.99702,0.99706,1.00169,1.01980,1.03497
8.08000,0.96490,0.95380,0.94944,0.95275,0.96094,0.96982,0.97753,0.98419,0.98938,1.00681,0.99252,0.99547,0.99696,0.99996,1.01985,1.03254
8.09000,0.97132,0.96052,0.95823,0.95493,0.96974,0.97741,0.98614,0.99139,0.99173,1.00671,0.99674,0.99816,1.00262,1.00132,1.01990,1.03254
8.10000,0.97820,0.96639,0.96330,0.95747,0.97563,0.98353,0.99272,0.99740,0.99491,1.00681,1.00149,1.00210,1.00901,1.00420,1.01990,1.03740
8.11000,0.97959,0.96708,0.96114,0.95800,0.97164,0.98001,0.98762,0.99223,0.99924,1.00676,1.00300,1.00573,1.00665,1.00781,1.01969,1.04074
8.12000,0.97153,0.96090,0.95564,0.95821,0.96944,0.97879,0.98643,0.99176,0.99741,1.00676,1.00086,1.00361,1.00587,1.00682,1.01985,1.03862
8.13000,0.96598,0.95412,0.94750,0.95540,0.95976,0.96849,0.97492,0.98388,0.99486,1.00655,0.99549,0.99961,0.99664,1.00431,1.01990,1.03831
8.14000,0.96711,0.95679,0.95284,0.95599,0.96560,0.97415,0.98234,0.98889,0.99147,1.00676,0.99700,0.99889,1.00126,1.00221,1.01995,1.03528
8.15000,0.97358,0.96100,0.95693,0.95668,0.96826,0.97680,0.98597,0.99291,0.99366,1.00660,0.99961,1.00117,1.00524,1.00378,1.01980,1.03770
8.16000,0.97230,0.95855,0.95187,0.95561,0.96401,0.97471,0.98490,0.99207,0.99522,1.00676,0.99909,1.00200,1.00524,1.00520,1.01980,1.04074
8.17000,0.96988,0.95690,0.95057,0.95498,0.96217,0.97175,0.97996,0.98706,0.99481,1.00676,0.99768,1.00143,1.00094,1.00504,1.01980,1.03922
8.18000,0.96244,0.94996,0.94335,0.95265,0.95628,0.96625,0.97441,0.98247,0.99157,1.00676,0.99361,0.99785,0.99670,1.00263,1.01985,1.03801
8.19000,0.96973,0.95631,0.95030,0.95302,0.96160,0.97160,0.98087,0.98617,0.99199,1.00686,0.99590,0.99899,1.00016,1.00295,1.01985,1.03436
8.20000,0.96449,0.95151,0.94561,0.95174,0.95833,0.96915,0.97917,0.98701,0.99074,1.00692,0.99366,0.99666,1.00010,1.00090,1.01990,1.03710
8.21000,0.97122,0.95812,0.95402,0.95349,0.96667,0.97619,0.98541,0.99045,0.99126,1.00697,0.99783,0.99961,1.00393,1.00226,1.01990,1.03619
8.22000,0.97127,0.95860,0.95386,0.95349,0.96595,0.97471,0.98359,0.98894,0.99173,1.00713,0.99747,0.99967,1.00272,1.00258,1.01990,1.03649
8.23000,0.96706,0.95450,0.94863,0.95249,0.96027,0.97017,0.97843,0.98492,0.99173,1.00697,0.99497,0.99842,0.99895,1.00216,1.01995,1.03740
8.24000,0.97487,0.96154,0.95715,0.95445,0.96780,0.97619,0.98467,0.99004,0.99387,1.00697,1.00049,1.00200,1.00466,1.00404,1.01980,1.03710
8.25000,0.97045,0.95700,0.95133,0.95376,0.96375,0.97349,0.98172,0.98936,0.99538,1.00692,0.99914,1.00190,1.00288,1.00499,1.01974,1.03983
8.26000,0.96454,0.95268,0.94728,0.95328,0.96283,0.97318,0.98144,0.98607,0.99152,1.00681,0.99601,0.99847,1.00147,1.00242,1.01990,1.03801
8.27000,0.96182,0.94911,0.94324,0.95111,0.95771,0.96803,0.97622,0.98283,0.99037,1.00686,0.99288,0.99630,0.99816,1.00111,1.01969,1.03710
8.28000,0.97189,0.95850,0.95483,0.95376,0.96908,0.97812,0.98699,0.99108,0.99392,1.00692,0.99940,1.00086,1.00545,1.00415,1.01985,1.03862
8.29000,0.96572,0.95215,0.94561,0.95132,0.95955,0.97038,0.97951,0.98607,0.99387,1.00676,0.99585,0.99936,1.00167,1.00404,1.01995,1.04226
8.30000,0.96121,0.94911,0.94351,0.95095,0.95873,0.96982,0.97877,0.98492,0.99131,1.00686,0.99403,0.99749,0.99953,1.00216,1.01990,1.03831
8.31000,0.96449,0.95220,0.94782,0.95090,0.96129,0.97099,0.97991,0.98487,0.99001,1.00665,0.99528,0.99770,1.00000,1.00117,1.01985,1.03740
8.32000,0.96732,0.95418,0.95063,0.95137,0.96406,0.97359,0.98359,0.99030,0.99152,1.00692,0.99773,0.99925,1.00403,1.00237,1.01985,1.03862
8.33000,0.97302,0.95802,0.95230,0.95254,0.96642,0.97726,0.98745,0.99364,0.99621,1.00692,1.00122,1.00345,1.00838,1.00635,1.01980,1.04347
8.34000,0.96259,0.94831,0.94033,0.94925,0.95469,0.96548,0.97452,0.98283,0.99277,1.00713,0.99580,0.99951,1.00000,1.00410,1.01974,1.04499
8.35000,0.95813,0.94372,0.93618,0.94713,0.95167,0.96329,0.97265,0.98101,0.99001,1.00723,0.99252,0.99723,0.99733,1.00242,1.01985,1.04135
8.36000,0.95448,0.93951,0.93262,0.94480,0.94865,0.96034,0.97004,0.97803,0.98813,1.00728,0.99079,0.99485,0.99528,1.00043,1.01990,1.04165
8.37000,0.95730,0.94159,0.93478,0.94374,0.95024,0.96233,0.97259,0.98038,0.98777,1.00723,0.99179,0.99505,0.99764,1.00017,1.01980,1.04074
8.38000,0.95659,0.94026,0.93240,0.94215,0.94916,0.96217,0.97265,0.98012,0.98745,1.00707,0.99116,0.99500,0.99733,1.00007,1.01980,1.04226
8.39000,0.95386,0.93813,0.93127,0.94082,0.94778,0.96075,0.97106,0.97824,0.98584,1.00739,0.99017,0.99376,0.99612,0.99892,1.01990,1.04135
8.40000,0.95617,0.93935,0.93230,0.94003,0.94931,0.96243,0.97395,0.98174,0.98667,1.00723,0.99121,0.99464,0.99848,0.99949,1.01995,1.04287
8.41000,0.95730,0.94122,0.93531,0.94029,0.95264,0.96457,0.97605,0.98419,0.98683,1.00723,0.99424,0.99650,1.00152,1.00007,1.01985,1.04438
8.42000,0.95438,0.93727,0.92917,0.93764,0.94527,0.95733,0.96761,0.97662,0.98683,1.00739,0.99100,0.99500,0.99544,1.00022,1.01995,1.04469
8.43000,0.95279,0.93573,0.92744,0.93664,0.94414,0.95723,0.96766,0.97720,0.98605,1.00749,0.98996,0.99433,0.99502,0.99975,1.01974,1.04347
8.44000,0.94806,0.93109,0.92308,0.93430,0.94066,0.95351,0.96443,0.97360,0.98354,1.00744,0.98772,0.99158,0.99250,0.99735,1.01985,1.04317
8.45000,0.94955,0.93253,0.92540,0.93335,0.94204,0.95483,0.96698,0.97688,0.98339,1.00734,0.98803,0.99174,0.99434,0.99719,1.01990,1.04287
8.46000,0.94971,0.93274,0.92550,0.93303,0.94425,0.95774,0.97021,0.97965,0.98234,1.00707,0.98902,0.99205,0.99733,0.99667,1.01990,1.04256
8.47000,0.94965,0.93141,0.92378,0.93155,0.94143,0.95570,0.96772,0.97641,0.98370,1.00686,0.98907,0.99267,0.99549,0.99761,1.01985,1.04469
8.48000,0.95202,0.93370,0.92545,0.93107,0.94199,0.95565,0.96829,0.97725,0.98401,1.00697,0.98980,0.99339,0.99628,0.99808,1.01985,1.04499
8.49000,0.94668,0.92805,0.91903,0.92900,0.93744,0.95219,0.96409,0.97396,0.98234,1.00671,0.98751,0.99163,0.99392,0.99703,1.01990,1.04469
8.50000,0.94354,0.92565,0.91747,0.92773,0.93652,0.95193,0.96466,0.97333,0.98177,1.00644,0.98595,0.99018,0.99340,0.99635,1.01985,1.04469
8.51000,0.94801,0.92879,0.92033,0.92720,0.93821,0.95198,0.96392,0.97146,0.98088,1.00623,0.98714,0.99070,0.99277,0.99599,1.01990,1.04530
8.52000,0.94277,0.92464,0.91666,0.92551,0.93631,0.95066,0.96279,0.97307,0.98026,1.00602,0.98532,0.98940,0.99261,0.99504,1.01974,1.04408
8.53000,0.94663,0.92773,0.91952,0.92582,0.93913,0.95438,0.96704,0.97610,0.98073,1.00576,0.98704,0.99049,0.99586,0.99583,1.01974,1.04530
8.54000,0.94442,0.92426,0.91499,0.92413,0.93529,0.95112,0.96466,0.97349,0.98062,1.00565,0.98579,0.99013,0.99413,0.99572,1.01995,1.04651
8.55000,0.94514,0.92549,0.91666,0.92413,0.93718,0.95234,0.96517,0.97365,0.98067,1.00586,0.98699,0.99101,0.99434,0.99630,1.01990,1.04621
8.56000,0.94200,0.92234,0.91402,0.92280,0.93570,0.95142,0.96483,0.97349,0.98041,1.00592,0.98626,0.99008,0.99492,0.99567,1.01990,1.04681
8.57000,0.93774,0.91728,0.90712,0.91983,0.92792,0.94327,0.95638,0.96775,0.97906,1.00581,0.98287,0.98785,0.98926,0.99447,1.01980,1.04742
8.58000,0.94052,0.92005,0.91100,0.91983,0.93278,0.94898,0.96284,0.97187,0.97838,1.00534,0.98501,0.98883,0.99350,0.99452,1.01985,1.04772
8.59000,0.94057,0.91904,0.90863,0.91793,0.92838,0.94480,0.95837,0.96775,0.97791,1.00534,0.98360,0.98831,0.99046,0.99426,1.01990,1.04712
8.60000,0.93672,0.91531,0.90561,0.91681,0.92710,0.94388,0.95791,0.96869,0.97796,1.00518,0.98271,0.98764,0.99030,0.99405,1.01995,1.04833
8.61000,0.93723,0.91568,0.90599,0.91613,0.92889,0.94607,0.96120,0.97088,0.97749,1.00497,0.98391,0.98826,0.99345,0.99400,1.01995,1.04985
8.62000,0.93703,0.91435,0.90324,0.91427,0.92485,0.94179,0.95565,0.96624,0.97703,1.00492,0.98271,0.98780,0.98931,0.99400,1.01980,1.04985
8.63000,0.93297,0.91088,0.90076,0.91252,0.92341,0.94047,0.95502,0.96598,0.97447,1.00513,0.98078,0.98552,0.98926,0.99222,1.01974,1.04833
8.64000,0.93246,0.91030,0.89974,0.91067,0.91998,0.93649,0.95032,0.96274,0.97484,1.00518,0.97958,0.98489,0.98590,0.99175,1.01980,1.04803
8.65000,0.92861,0.90630,0.89613,0.90892,0.91916,0.93649,0.95083,0.96243,0.97275,1.00502,0.97875,0.98344,0.98580,0.99054,1.01995,1.04803
8.66000,0.93020,0.90790,0.89791,0.90834,0.92075,0.93807,0.95190,0.96258,0.97322,1.00476,0.97854,0.98329,0.98569,0.99044,1.01990,1.04742
8.67000,0.93754,0.91419,0.90599,0.90934,0.92730,0.94225,0.95542,0.96441,0.97343,1.00460,0.98188,0.98562,0.98837,0.99117,1.01995,1.04560
8.68000,0.93123,0.90843,0.89936,0.90807,0.92433,0.94113,0.95610,0.96660,0.97437,1.00481,0.98052,0.98448,0.99009,0.99107,1.01974,1.04864
8.69000,0.93538,0.91248,0.90303,0.90871,0.92592,0.94215,0.95695,0.96853,0.97619,1.00492,0.98287,0.98738,0.99072,0.99321,1.01990,1.05076
8.70000,0.93200,0.90934,0.89915,0.90701,0.92070,0.93705,0.95043,0.96331,0.97499,1.00481,0.98031,0.98536,0.98653,0.99206,1.01985,1.04894
8.71000,0.93153,0.90827,0.89796,0.90653,0.92351,0.94108,0.95706,0.96733,0.97259,1.00471,0.98021,0.98463,0.99020,0.99091,1.01985,1.04894
8.72000,0.93677,0.91126,0.89920,0.90542,0.91916,0.93573,0.95020,0.96144,0.97343,1.00465,0.97938,0.98500,0.98569,0.99143,1.01990,1.05167
8.73000,0.93235,0.90656,0.89467,0.90410,0.91773,0.93619,0.95213,0.96425,0.97473,1.00465,0.97943,0.98515,0.98821,0.99206,1.01995,1.05319
8.74000,0.92702,0.90182,0.88891,0.90203,0.91287,0.93125,0.94601,0.95862,0.97186,1.00449,0.97739,0.98370,0.98444,0.99091,1.01980,1.05319
8.75000,0.92317,0.89836,0.88578,0.90012,0.91159,0.93104,0.94709,0.95877,0.96962,1.00444,0.97614,0.98153,0.98496,0.98892,1.02006,1.05106
8.76000,0.91993,0.89441,0.88282,0.89811,0.91041,0.92967,0.94578,0.95789,0.96691,1.00423,0.97354,0.97893,0.98302,0.98683,1.01985,1.04985
8.77000,0.92974,0.90337,0.89279,0.89837,0.91389,0.93069,0.94544,0.95564,0.96811,1.00407,0.97562,0.98080,0.98208,0.98772,1.01990,1.05046
8.78000,0.92774,0.90054,0.88821,0.89694,0.91128,0.92962,0.94499,0.95695,0.96728,1.00402,0.97374,0.97893,0.98239,0.98672,1.01995,1.05228
8.79000,0.92989,0.90369,0.89193,0.89710,0.91364,0.93069,0.94561,0.95747,0.96858,1.00381,0.97541,0.98106,0.98239,0.98803,1.01985,1.05380
8.80000,0.92625,0.90012,0.88799,0.89631,0.91364,0.93272,0.94890,0.96081,0.96722,1.00339,0.97604,0.98075,0.98606,0.98725,1.01974,1.05349
8.81000,0.92409,0.89638,0.88277,0.89413,0.90939,0.93033,0.94777,0.95961,0.96780,1.00307,0.97463,0.98033,0.98601,0.98777,1.01974,1.05592
8.82000,0.93102,0.90278,0.89058,0.89472,0.91343,0.93089,0.94629,0.95653,0.96926,1.00302,0.97807,0.98324,0.98475,0.98929,1.01995,1.05501
8.83000,0.91752,0.88946,0.87506,0.89053,0.90161,0.92289,0.94017,0.95371,0.96545,1.00260,0.96952,0.97671,0.98056,0.98599,1.01974,1.05744
8.84000,0.91716,0.88908,0.87490,0.88905,0.90105,0.92131,0.93808,0.95110,0.96290,1.00255,0.97041,0.97608,0.97899,0.98426,1.02001,1.05562
8.85000,0.91321,0.88557,0.87296,0.88756,0.90212,0.92172,0.93881,0.95168,0.96113,1.00244,0.96796,0.97370,0.97825,0.98264,1.01995,1.05471
8.86000,0.92245,0.89297,0.88061,0.88735,0.90571,0.92411,0.94097,0.95413,0.96232,1.00244,0.97249,0.97712,0.98140,0.98406,1.01985,1.05410
8.87000,0.91716,0.88855,0.87770,0.88688,0.90791,0.92717,0.94578,0.95935,0.96331,1.00213,0.97385,0.97764,0.98601,0.98426,1.01985,1.05471
8.88000,0.92630,0.89638,0.88357,0.88688,0.90719,0.92529,0.94108,0.95314,0.96691,1.00192,0.97583,0.98121,0.98187,0.98772,1.01995,1.05957
8.89000,0.91367,0.88343,0.86779,0.88285,0.89696,0.91882,0.93723,0.95142,0.96258,1.00171,0.96978,0.97634,0.98066,0.98468,1.01974,1.05926
8.90000,0.91424,0.88274,0.86833,0.88168,0.89670,0.91810,0.93598,0.94860,0.96180,1.00144,0.96895,0.97546,0.97794,0.98379,1.01990,1.05835
8.91000,0.90982,0.87773,0.86149,0.87861,0.88882,0.91006,0.92657,0.94223,0.95883,1.00139,0.96347,0.97126,0.97150,0.98170,1.01985,1.05926
8.92000,0.90869,0.87704,0.86127,0.87707,0.89092,0.91255,0.93060,0.94510,0.95461,1.00144,0.96118,0.96800,0.97343,0.97814,1.01990,1.06078
8.93000,0.91793,0.88375,0.86741,0.87670,0.89342,0.91413,0.93241,0.94521,0.95675,1.00102,0.96363,0.97033,0.97453,0.97976,1.01980,1.06139
8.94000,0.90444,0.87187,0.85481,0.87315,0.88549,0.90792,0.92629,0.94156,0.95367,1.00086,0.96170,0.96847,0.97322,0.97799,1.01980,1.06169
8.95000,0.90623,0.87256,0.85599,0.87172,0.88503,0.90822,0.92708,0.94270,0.95367,1.00055,0.95998,0.96722,0.97165,0.97767,1.01980,1.06017
8.96000,0.91265,0.87827,0.86219,0.87146,0.88918,0.91118,0.93014,0.94307,0.95534,1.00013,0.96306,0.96992,0.97359,0.97903,1.01985,1.06200
8.97000,0.90474,0.87097,0.85454,0.86902,0.88473,0.90807,0.92833,0.94291,0.95435,0.99971,0.96233,0.96898,0.97401,0.97809,1.01990,1.06321
8.98000,0.90762,0.87326,0.85626,0.86823,0.88524,0.90914,0.92895,0.94281,0.95456,1.00013,0.96212,0.96924,0.97480,0.97898,1.01995,1.06351
8.99000,0.90110,0.86548,0.84640,0.86484,0.87623,0.89916,0.91717,0.93264,0.95107,1.00013,0.95659,0.96515,0.96453,0.97584,1.01974,1.06382
9.00000,0.90592,0.86915,0.85087,0.86436,0.88084,0.90374,0.92221,0.93493,0.94862,1.00013,0.95623,0.96323,0.96683,0.97385,1.01985,1.06412
9.01000,0.90223,0.86548,0.84748,0.86235,0.87879,0.90262,0.92215,0.93822,0.94945,1.00013,0.95962,0.96572,0.97066,0.97490,1.01985,1.06564
9.02000,0.89900,0.86105,0.84269,0.86002,0.87629,0.89911,0.91762,0.93180,0.94851,0.99997,0.95633,0.96396,0.96568,0.97448,1.01980,1.06534
9.03000,0.89802,0.85983,0.84026,0.85769,0.87255,0.89682,0.91564,0.93039,0.94674,0.99981,0.95352,0.96121,0.96364,0.97234,1.01980,1.06412
9.04000,0.90069,0.86095,0.84080,0.85567,0.87127,0.89478,0.91428,0.92966,0.94570,0.99960,0.95305,0.96142,0.96264,0.97213,1.01985,1.06412
9.05000,0.89669,0.85781,0.83956,0.85435,0.87173,0.89519,0.91411,0.92914,0.94377,0.99950,0.95164,0.95909,0.96222,0.97051,1.01985,1.06564
9.06000,0.90105,0.86132,0.84274,0.85371,0.87444,0.89946,0.92006,0.93431,0.94637,0.99934,0.95639,0.96318,0.96919,0.97275,1.01985,1.06777
9.07000,0.89263,0.85360,0.83358,0.85096,0.86928,0.89412,0.91394,0.92841,0.94200,0.99902,0.94982,0.95769,0.96160,0.96962,1.02001,1.06868
9.08000,0.89966,0.85919,0.83962,0.85054,0.87224,0.89585,0.91598,0.92987,0.94460,0.99860,0.95482,0.96183,0.96521,0.97197,1.01980,1.06807
9.09000,0.89115,0.85083,0.82992,0.84699,0.86391,0.88872,0.90924,0.92585,0.94064,0.99828,0.94940,0.95727,0.96118,0.96836,1.01985,1.06685
9.10000,0.89325,0.85258,0.83261,0.84598,0.86713,0.89285,0.91519,0.93060,0.94163,0.99802,0.95222,0.95930,0.96521,0.96977,1.01985,1.06837
9.11000,0.88735,0.84736,0.82841,0.84423,0.86590,0.89188,0.91360,0.92831,0.93976,0.99776,0.95091,0.95795,0.96406,0.96862,1.01990,1.07050
9.12000,0.88848,0.84555,0.82405,0.84143,0.85966,0.88592,0.90686,0.92319,0.93996,0.99771,0.94888,0.95686,0.96002,0.96794,1.01995,1.06837
9.13000,0.88945,0.84577,0.82513,0.84031,0.86324,0.88913,0.91043,0.92434,0.93543,0.99755,0.94502,0.95292,0.96013,0.96517,1.01995,1.06807
9.14000,0.89443,0.85061,0.82965,0.83989,0.86462,0.88948,0.91105,0.92439,0.94085,0.99750,0.95091,0.95904,0.96243,0.96962,1.01990,1.07171
9.15000,0.88807,0.84347,0.82157,0.83841,0.86380,0.88974,0.91184,0.92585,0.93751,0.99744,0.94789,0.95474,0.96311,0.96684,1.02006,1.07050
9.16000,0.88658,0.84108,0.81791,0.83496,0.85557,0.88337,0.90669,0.92544,0.93736,0.99723,0.94591,0.95458,0.96228,0.96690,1.01985,1.07323
9.17000,0.88381,0.83916,0.81727,0.83369,0.85506,0.88256,0.90436,0.92147,0.93454,0.99681,0.94450,0.95230,0.95929,0.96486,1.01985,1.07505
9.18000,0.88899,0.84300,0.81964,0.83184,0.85378,0.87910,0.89876,0.91521,0.93230,0.99644,0.94023,0.95018,0.95091,0.96397,1.01974,1.07505
9.19000,0.87847,0.83256,0.80930,0.82834,0.84626,0.87380,0.89541,0.91391,0.92808,0.99629,0.93496,0.94427,0.94986,0.95915,1.01974,1.07505
9.20000,0.88032,0.83282,0.80978,0.82734,0.85020,0.87879,0.90250,0.91756,0.93043,0.99586,0.94169,0.94950,0.95845,0.96172,1.01990,1.07687
9.21000,0.87437,0.82654,0.80332,0.82459,0.84744,0.87564,0.89938,0.91480,0.92688,0.99555,0.94070,0.94873,0.95620,0.96062,1.01985,1.07687
9.22000,0.87996,0.82920,0.80343,0.82183,0.84227,0.87014,0.89377,0.91146,0.92980,0.99529,0.93903,0.94857,0.95280,0.96177,1.01995,1.07779
9.23000,0.87042,0.81967,0.79244,0.81775,0.83496,0.86449,0.88765,0.90682,0.92412,0.99492,0.93252,0.94355,0.94578,0.95816,1.01969,1.07718
9.24000,0.87493,0.82313,0.79718,0.81738,0.84263,0.87054,0.89349,0.90880,0.92365,0.99460,0.93460,0.94349,0.95018,0.95769,1.01985,1.07748
9.25000,0.87304,0.81850,0.79137,0.81421,0.83629,0.86586,0.88839,0.90588,0.92407,0.99413,0.93361,0.94287,0.94766,0.95748,1.01980,1.07839
9.26000,0.87201,0.81908,0.79191,0.81182,0.83383,0.86296,0.88488,0.90390,0.92183,0.99376,0.93173,0.94184,0.94510,0.95602,1.01995,1.07900
9.27000,0.86698,0.81360,0.78641,0.80944,0.83363,0.86484,0.88833,0.90353,0.92021,0.99360,0.93199,0.94158,0.94604,0.95523,1.01980,1.07930
9.28000,0.87052,0.81493,0.78684,0.80722,0.83153,0.86179,0.88448,0.90296,0.91891,0.99329,0.93048,0.93951,0.94630,0.95314,1.01990,1.08082
9.29000,0.87175,0.81509,0.78663,0.80637,0.83281,0.86367,0.88839,0.90463,0.91949,0.99286,0.93027,0.93951,0.94693,0.95361,1.01985,1.08295
9.30000,0.86596,0.81013,0.77974,0.80240,0.82417,0.85487,0.87735,0.89451,0.91625,0.99271,0.92491,0.93593,0.93777,0.95136,1.01990,1.08598
9.31000,0.86760,0.80918,0.77710,0.80018,0.82483,0.85690,0.88120,0.89853,0.91146,0.99239,0.92246,0.93163,0.93970,0.94712,1.01974,1.08507
9.32000,0.86057,0.80108,0.76714,0.79546,0.81343,0.84540,0.86919,0.88919,0.90922,0.99197,0.91667,0.92821,0.93216,0.94519,1.01969,1.08659
9.33000,0.86478,0.80534,0.77511,0.79515,0.82305,0.85263,0.87593,0.89164,0.90735,0.99155,0.91938,0.92915,0.93489,0.94472,1.01974,1.08629
9.34000,0.85842,0.79720,0.76456,0.79107,0.81476,0.84575,0.86914,0.88836,0.90604,0.99097,0.91563,0.92692,0.93331,0.94373,1.01995,1.08841
9.35000,0.86042,0.79863,0.76639,0.79001,0.82110,0.85242,0.87859,0.89326,0.90610,0.99055,0.91871,0.92801,0.93787,0.94336,1.01995,1.08872
9.36000,0.85544,0.79155,0.75648,0.78535,0.80955,0.84306,0.86851,0.88763,0.90505,0.99034,0.91548,0.92681,0.93379,0.94331,1.01990,1.08963
9.37000,0.86114,0.79602,0.76240,0.78408,0.81318,0.84479,0.86897,0.88653,0.90240,0.99013,0.91438,0.92412,0.93164,0.94048,1.01995,1.09054
9.38000,0.85847,0.79283,0.75503,0.78022,0.80500,0.83787,0.86206,0.88210,0.89974,0.98955,0.90730,0.91884,0.92457,0.93724,1.01974,1.09115
9.39000,0.86401,0.79767,0.76267,0.78043,0.81159,0.84265,0.86664,0.88242,0.90057,0.98939,0.91141,0.92158,0.92708,0.93829,1.01969,1.09358
9.40000,0.85452,0.78724,0.75110,0.77731,0.81123,0.84453,0.87202,0.88706,0.89443,0.98876,0.90761,0.91677,0.92991,0.93410,1.01985,1.09600
9.41000,0.85934,0.79038,0.75309,0.77476,0.80576,0.83761,0.86206,0.87877,0.90063,0.98844,0.91100,0.92174,0.92625,0.93802,1.01985,1.09813
9.42000,0.85278,0.78176,0.73856,0.76936,0.79309,0.82692,0.85051,0.87105,0.89068,0.98802,0.89813,0.91081,0.91436,0.93044,1.01985,1.09843
9.43000,0.84642,0.77382,0.73060,0.76513,0.78859,0.82514,0.85147,0.87168,0.88818,0.98766,0.89943,0.91123,0.91897,0.92919,1.01985,1.09843
9.44000,0.84637,0.77207,0.72791,0.76275,0.79027,0.82540,0.85271,0.87303,0.88687,0.98750,0.89761,0.90895,0.91818,0.92798,1.01985,1.09813
9.45000,0.85042,0.77659,0.73447,0.76137,0.79467,0.82835,0.85492,0.87246,0.88859,0.98692,0.90063,0.91211,0.91813,0.92982,1.01985,1.10147
9.46000,0.85190,0.77702,0.73646,0.75963,0.79810,0.83033,0.85656,0.87402,0.88724,0.98671,0.90204,0.91211,0.91913,0.92861,1.01980,1.10299
9.47000,0.84842,0.77079,0.72511,0.75444,0.78445,0.81904,0.84501,0.86500,0.88594,0.98602,0.89558,0.90739,0.91211,0.92610,1.01985,1.10511
9.48000,0.84662,0.76648,0.71499,0.74941,0.77525,0.81090,0.83539,0.85750,0.87953,0.98576,0.88792,0.90025,0.90415,0.92124,1.01980,1.10663
9.49000,0.84642,0.76456,0.71133,0.74698,0.77678,0.81364,0.84026,0.85979,0.87745,0.98539,0.88870,0.89937,0.90813,0.91847,1.01985,1.10724
9.50000,0.84308,0.75897,0.70321,0.74190,0.76870,0.80586,0.83177,0.85223,0.87307,0.98508,0.88209,0.89450,0.89902,0.91538,1.01995,1.10754
9.51000,0.84554,0.76137,0.70870,0.73994,0.77233,0.80754,0.83392,0.85291,0.86906,0.98455,0.87943,0.89088,0.89829,0.91110,1.01985,1.10876
9.52000,0.84667,0.76036,0.70299,0.73629,0.76855,0.80469,0.83103,0.85083,0.87104,0.98397,0.88094,0.89279,0.89672,0.91225,1.01980,1.11179
9.53000,0.84770,0.75972,0.70176,0.73306,0.76692,0.80326,0.82927,0.84879,0.86583,0.98329,0.87563,0.88730,0.89384,0.90817,1.01990,1.11513
9.54000,0.84554,0.75652,0.69654,0.73009,0.76497,0.80209,0.82910,0.84827,0.86463,0.98297,0.87495,0.88648,0.89269,0.90634,1.01980,1.11756
9.55000,0.84580,0.75461,0.69132,0.72554,0.75695,0.79339,0.81909,0.83962,0.86167,0.98260,0.86943,0.88207,0.88363,0.90284,1.01995,1.11908
